Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-09-06,2,41.786,-87.752,85,62,73.5,M,55,63,0, 9,-,-, ,M,M,M,0.0,29.44,30.11,4.3,17,6.0
2013-09-07,1,41.995,-87.933,88,65,76.5,10,62,68,0,12,0523,1817, ,0,M,0.0,0.01,29.21,29.94,5.7,23,6.9
2013-09-07,2,41.786,-87.752,87,68,77.5,M,61,67,0,13,-,-, ,M,M,M,0.0,29.28,29.94,5.8,23,7.7
2013-09-08,1,41.995,-87.933,77,71,74.0, 8,66,69,0, 9,0524,1815, ,0,M,0.0,0.0,29.26,29.98,10.5,7,11.9
2013-09-08,2,41.786,-87.752,78,71,74.5,M,65,68,0,10,-,-, ,M,M,M,0.0,29.33,29.96,10.1,7,12.0
2013-09-09,1,41.995,-87.933,94,68,81.0,15,70,74,0,16,0525,1814, ,0,M,0.0,0.0,29.15,29.86,9.0,20,10.1
2013-09-09,2,41.786,-87.752,94,69,81.5,M,68,73,0,17,-,-,HZ,M,M,M,0.0,29.22,29.86,8.5,20,9.2
2013-09-10,1,41.995,-87.933,95,77,86.0,20,64,71,0,21,0526,1812, ,0,M,0.0,0.0,29.25,29.95,12.1,24,12.5
2013-09-10,2,41.786,-87.752,96,78,87.0,M,63,71,0,22,-,-, ,M,M,M,0.0,29.32,29.94,12.2,24,12.5
2013-09-11,1,41.995,-87.933,91,75,83.0,18,66,71,0,18,0527,1810, ,0,M,0.0,0.0,29.28,29.98,4.2,27,7.5
2013-09-11,2,41.786,-87.752,92,75,83.5,M,66,71,0,19,-,-, ,M,M,M,0.0,29.34,29.97,5.1,25,6.9
2013-09-12,1,41.995,-87.933,82,62,72.0, 7,59,64,0, 7,0528,1809,RA,0,M,0.0,0.0,29.28,29.98,7.0,35,9.4
2013-09-12,2,41.786,-87.752,83,63,73.0,M,58,64,0, 8,-,-, ,M,M,M,0.06,29.34,29.97,6.8,34,9.8
2013-09-13,1,41.995,-87.933,67,52,59.5,-5,45,52,5, 0,0529,1807, ,0,M,0.0,0.0,29.41,30.13,10.7,1,11.5
2013-09-13,2,41.786,-87.752,67,54,60.5,M,45,53,4, 0,-,-, ,M,M,M,0.0,29.47,30.12,12.8,1,13.5
2013-09-14,1,41.995,-87.933,72,47,59.5,-4,43,52,5, 0,0530,1805, ,0,M,0.0,0.0,29.36,30.10,4.7,21,5.9
2013-09-14,2,41.786,-87.752,72,51,61.5,M,41,52,3, 0,-,-, ,M,M,M,0.0,29.44,30.11,5.3,19,6.3
2013-09-15,1,41.995,-87.933,62,56,59.0,-5,52,55,6, 0,0531,1803,RA BR,0,M,0.0,0.65,29.34,30.06,1.1,2,5.4
2013-09-15,2,41.786,-87.752,62,58,60.0,M,51,55,5, 0,-,-,RA DZ BR,M,M,M,0.24,29.41,30.06,0.4,19,5.1
2013-09-16,1,41.995,-87.933,64,51,57.5,-6,47,52,7, 0,0532,1760, ,0,M,0.0,0.0,29.59,30.30,9.7,3,10.8
2013-09-16,2,41.786,-87.752,64,55,59.5,M,47,53,5, 0,-,-, ,M,M,M,0.0,29.65,30.29,11.4,3,12.8
2013-09-17,1,41.995,-87.933,71,49,60.0,-4,51,56,5, 0,0533,1758, ,0,M,0.0,0.0,29.49,30.23,7.0,13,7.6
2013-09-17,2,41.786,-87.752,70,53,61.5,M,49,55,3, 0,-,-, ,M,M,M,0.0,29.55,30.23,7.2,12,8.2
2013-09-18,1,41.995,-87.933,81,60,70.5, 7,60,64,0, 6,0535,1756, ,0,M,0.0,0.55,29.26,30.01,8.7,18,9.0
2013-09-18,2,41.786,-87.752,82,62,72.0,M,58,62,0, 7,-,-,TS HZ,M,M,M,0.51,29.35,30.02,6.7,17,9.1
2013-09-19,1,41.995,-87.933,84,69,76.5,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0,M,0.0,0.84,29.14,29.87,8.3,16,10.6
2013-09-19,2,41.786,-87.752,84,70,77.0,M,66,69,0,12,-,-,RA BR HZ,M,M,M,0.0,29.21,29.87,7.8,16,10.0
2013-09-20,1,41.995,-87.933,76,58,67.0, 5,60,63,0, 2,0537,1753, ,0,M,0.0,0.0,29.08,29.80,10.1,26,11.0
2013-09-20,2,41.786,-87.752,77,59,68.0,M,59,63,0, 3,-,-, ,M,M,M,0.02,29.15,29.80,10.3,26,11.2
2013-09-21,1,41.995,-87.933,67,52,59.5,-2,48,53,5, 0,0538,1751, ,0,M,0.0,0.0,29.17,29.87,9.6,33,10.0
2013-09-21,2,41.786,-87.752,67,51,59.0,M,46,53,6, 0,-,-, ,M,M,M,0.0,29.23,29.87,9.0,33,9.5
2013-09-22,1,41.995,-87.933,67,49,58.0,-4,47,52,7, 0,0539,1749, ,0,M,0.0,0.0,29.30,30.01,6.2,4,7.5
2013-09-22,2,41.786,-87.752,67,49,58.0,M,45,51,7, 0,-,-, ,M,M,M,0.0,29.36,30.01,4.8,5,6.8
2013-09-23,1,41.995,-87.933,67,46,56.5,-4,48,53,8, 0,0540,1748, ,0,M,0.0,0.0,29.34,30.06,4.9,10,6.1
2013-09-23,2,41.786,-87.752,67,50,58.5,M,45,52,6, 0,-,-, ,M,M,M,0.0,29.41,30.06,6.8,11,7.6
2013-09-24,1,41.995,-87.933,70,49,59.5,-1,49,54,5, 0,0541,1746, ,0,M,0.0,0.0,29.26,30.00,6.2,10,8.0
2013-09-24,2,41.786,-87.752,91,52,71.5,M,48,54,M,M,-,-, ,M,M,M,0.0,29.33,30.00,5.8,9,7.7
2013-09-25,1,41.995,-87.933,70,51,60.5, 0,52,56,4, 0,0542,1744, ,0,M,0.0,0.0,29.23,29.95,4.8,5,5.7
2013-09-25,2,41.786,-87.752,71,56,63.5,M,51,56,1, 0,-,-, ,M,M,M,0.0,29.29,29.95,5.9,6,6.6
2013-09-26,1,41.995,-87.933,75,50,62.5, 3,52,58,2, 0,0543,1742,BR,0,M,0.0,0.0,29.34,30.04,3.8,8,4.2
2013-09-26,2,41.786,-87.752,75,55,65.0,M,52,58,0, 0,-,-, ,M,M,M,0.0,29.40,30.04,4.1,9,4.6
2013-09-27,1,41.995,-87.933,81,52,66.5, 7,51,57,0, 2,0544,1741, ,0,M,0.0,0.0,29.38,30.09,7.0,13,7.4
2013-09-27,2,41.786,-87.752,80,57,68.5,M,48,57,0, 4,-,-, ,M,M,M,0.0,29.44,30.09,6.6,12,7.3
2013-09-28,1,41.995,-87.933,84,55,69.5,11,56,62,0, 5,0545,1739,RA BR,0,M,0.0,0.2,29.24,29.98,10.9,19,12.7
2013-09-28,2,41.786,-87.752,85,58,71.5,M,54,61,0, 7,-,-,RA BR,M,M,M,0.02,29.31,29.98,10.2,18,11.3
2013-09-29,1,41.995,-87.933,68,51,59.5, 1,49,54,5, 0,0546,1737,RA BR,0,M,0.0,0.18,29.29,30.01,6.0,36,7.6
2013-09-29,2,41.786,-87.752,84,53,68.5,M,48,54,M,M,-,-,RA BR,M,M,M,0.22,29.36,30.01,6.3,36,7.8
2013-09-30,1,41.995,-87.933,74,47,60.5, 2,49,55,4, 0,0547,1735, ,0,M,0.0,0.0,29.21,29.93,5.8,19,6.2
2013-09-30,2,41.786,-87.752,76,50,63.0,M,47,55,2, 0,-,-, ,M,M,M,0.0,29.28,29.93,4.2,19,4.9
2013-10-01,1,41.995,-87.933,79,62,70.5,13,62,65,0, 6,0548,1734,BR,0,M,0.0,0.0,29.21,29.92,12.5,22,12.2
2013-10-01,2,41.786,-87.752,79,62,70.5,M,61,64,0, 6,-,-,BR HZ,M,M,M,0.0,29.28,29.92,11.9,21,11.5
2013-10-02,1,41.995,-87.933,76,62,69.0,11,50,59,0, 4,0549,1732,BR,0,M,0.0,0.0,29.31,30.02,4.7,7,6.4
2013-10-02,2,41.786,-87.752,77,64,70.5,M,50,59,0, 6,-,-,BR HZ,M,M,M,0.0,29.37,30.02,5.2,7,7.3
2013-10-03,1,41.995,-87.933,78,60,69.0,12,65,67,0, 4,0550,1730,RA DZ FG+ BR,0,M,0.0,0.12,29.19,29.91,7.4,19,7.9
2013-10-03,2,41.786,-87.752,78,64,71.0,M,65,67,0, 6,-,-,RA DZ FG+ BR HZ,M,M,M,0.8,29.26,29.91,7.1,19,7.7
2013-10-04,1,41.995,-87.933,74,65,69.5,13,65,66,0, 5,0552,1729,RA BR,0,M,0.0,0.0,29.23,29.94,2.6,12,6.2
2013-10-04,2,41.786,-87.752,76,66,71.0,M,64,66,0, 6,-,-,BR HZ,M,M,M,0.0,29.29,29.94,2.0,16,6.0
2013-10-05,1,41.995,-87.933,80,61,70.5,14,66,68,0, 6,0553,1727,TSRA BR,0,M,0.0,0.82,29.11,29.84,5.2,19,6.4
2013-10-05,2,41.786,-87.752,81,65,73.0,M,66,68,0, 8,-,-,BR HZ,M,M,M,0.68,29.18,29.83,6.7,19,8.1
2013-10-06,1,41.995,-87.933,64,45,54.5,-1,44,49,10, 0,0554,1725,RA,0,M,0.0,0.09,29.02,29.75,8.7,25,9.5
2013-10-06,2,41.786,-87.752,76,48,62.0,M,44,50,M,M,-,-,RA DZ BR,M,M,M,0.06,29.10,29.76,10.1,25,10.6
2013-10-07,1,41.995,-87.933,68,45,56.5, 1,45,50,8, 0,0555,1724, ,0,M,0.0,0.0,29.23,29.92,6.1,28,9.0
2013-10-07,2,41.786,-87.752,67,45,56.0,M,44,50,9, 0,-,-, ,M,M,M,0.0,29.30,29.94,6.3,26,9.1
2013-10-08,1,41.995,-87.933,75,43,59.0, 3,48,53,6, 0,0556,1722, ,0,M,0.0,0.0,29.42,30.13,4.7,18,5.6
2013-10-08,2,41.786,-87.752,76,49,62.5,M,46,53,2, 0,-,-, ,M,M,M,0.0,29.49,30.13,4.0,17,5.0
2013-10-09,1,41.995,-87.933,71,48,59.5, 5,47,53,5, 0,0557,1720, ,0,M,0.0,0.0,29.45,30.18,3.6,12,4.6
2013-10-09,2,41.786,-87.752,70,52,61.0,M,47,53,4, 0,-,-, ,M,M,M,0.0,29.52,30.18,3.4,11,4.9
2013-10-10,1,41.995,-87.933,74,46,60.0, 5,50,55,5, 0,0558,1719,BR,0,M,0.0,0.0,29.37,30.11,2.9,13,3.9
2013-10-10,2,41.786,-87.752,75,51,63.0,M,49,55,2, 0,-,-, ,M,M,M,0.0,29.44,30.11,3.0,12,3.8
2013-10-11,1,41.995,-87.933,76,51,63.5,10,51,56,1, 0,0559,1717, ,0,M,0.0,0.0,29.28,30.02,7.3,14,7.7
2013-10-11,2,41.786,-87.752,77,56,66.5,M,48,56,0, 2,-,-, ,M,M,M,0.0,29.36,30.02,6.1,14,6.9
2013-10-12,1,41.995,-87.933,73,46,59.5, 6,54,57,5, 0,0600,1715,RA BR,0,M,0.0,0.12,29.32,30.02,5.7,21,7.4
2013-10-12,2,41.786,-87.752,73,53,63.0,M,52,57,2, 0,-,-, ,M,M,M,0.01,29.39,30.02,6.0,21,8.6
2013-10-13,1,41.995,-87.933,64,44,54.0, 1,41,48,11, 0,0602,1714, ,0,M,0.0,0.0,29.62,30.32,5.3,32,6.6
2013-10-13,2,41.786,-87.752,65,46,55.5,M,40,48,9, 0,-,-, ,M,M,M,0.0,29.68,30.33,3.1,34,5.0
2013-10-14,1,41.995,-87.933,62,42,52.0,-1,44,49,13, 0,0603,1712, ,0,M,0.0,0.0,29.53,30.29,6.6,8,8.4
2013-10-14,2,41.786,-87.752,62,45,53.5,M,43,49,11, 0,-,-, ,M,M,M,0.0,29.59,30.29,7.2,8,8.4
2013-10-15,1,41.995,-87.933,64,49,56.5, 4,51,54,8, 0,0604,1711,RA BR,0,M,0.0,0.07,29.14,29.91,7.6,19,10.6
2013-10-15,2,41.786,-87.752,65,51,58.0,M,50,54,7, 0,-,-,RA BR,M,M,M,0.09,29.22,29.92,6.9,19,9.7
2013-10-16,1,41.995,-87.933,54,47,50.5,-1,45,48,14, 0,0605,1709,DZ,0,M,0.0,0.0,29.16,29.89,10.5,25,10.8
2013-10-16,2,41.786,-87.752,54,47,50.5,M,43,47,14, 0,-,-,DZ,M,M,M,0.0,29.23,29.91,10.5,25,10.7
2013-10-17,1,41.995,-87.933,53,40,46.5,-5,44,46,18, 0,0606,1707,RA BR,0,M,0.0,0.29,29.12,29.86,6.1,26,6.9
2013-10-17,2,41.786,-87.752,54,44,49.0,M,43,47,16, 0,-,-,RA BR HZ,M,M,M,0.17,29.20,29.88,7.1,24,7.9
2013-10-18,1,41.995,-87.933,50,39,44.5,-6,40,43,20, 0,0607,1706, ,0,M,0.0,0.0,29.18,29.91,8.3,26,8.7
2013-10-18,2,41.786,-87.752,50,42,46.0,M,39,43,19, 0,-,-, ,M,M,M,0.0,29.26,29.93,7.9,25,8.6
2013-10-19,1,41.995,-87.933,54,42,48.0,-3,37,42,17, 0,0608,1704,RA,0,M,0.0,0.01,29.10,29.83,8.9,25,9.2
2013-10-19,2,41.786,-87.752,54,43,48.5,M,36,43,16, 0,-,-,RA,M,M,M,0.01,29.17,29.85,10.1,24,10.4
2013-10-20,1,41.995,-87.933,61,36,48.5,-1,42,46,16, 0,0610,1703,RA,0,M,0.0,0.01,29.07,29.80,5.1,20,6.1
2013-10-20,2,41.786,-87.752,65,41,53.0,M,41,47,12, 0,-,-,RA,M,M,M,0.02,29.15,29.82,7.5,21,8.4
2013-10-21,1,41.995,-87.933,55,33,44.0,-6,31,38,21, 0,0611,1701, ,0,M,0.0,0.0,29.19,29.90,10.8,27,11.5
2013-10-21,2,41.786,-87.752,55,36,45.5,M,32,40,19, 0,-,-,RA,M,M,M,0.03,29.26,29.92,10.3,27,10.8
2013-10-22,1,41.995,-87.933,42,29,35.5,-14,31,34,29, 0,0612,1660,RA,0,M,  T,0.0,29.21,29.95,5.4,26,6.1
2013-10-22,2,41.786,-87.752,41,31,36.0,M,31,35,29, 0,-,-,RA DZ BR,M,M,M,0.03,29.28,29.97,4.6,26,5.4
2013-10-23,1,41.995,-87.933,46,32,39.0,-10,27,34,26, 0,0613,1658, ,0,M,0.0,0.0,29.24,29.98,9.2,30,10.0
2013-10-23,2,41.786,-87.752,46,32,39.0,M,27,34,26, 0,-,-,RA SN,M,M,M,0.0,29.32,30.00,9.2,29,9.2
2013-10-24,1,41.995,-87.933,44,31,37.5,-11,25,33,27, 0,0614,1657, ,0,M,  T,0.0,29.45,30.16,10.3,30,10.9
2013-10-24,2,41.786,-87.752,44,34,39.0,M,25,34,26, 0,-,-, ,M,M,M,0.0,29.52,30.20,9.2,30,9.9
2013-10-25,1,41.995,-87.933,51,29,40.0,-8,26,35,25, 0,0616,1656, ,0,M,0.0,0.0,29.47,30.24,10.8,24,11.7
2013-10-25,2,41.786,-87.752,51,29,40.0,M,26,36,25, 0,-,-, ,M,M,M,0.0,29.57,30.28,10.4,23,11.3
2013-10-26,1,41.995,-87.933,55,37,46.0,-2,29,39,19, 0,0617,1654, ,0,M,0.0,0.0,29.22,29.96,10.9,27,14.2
2013-10-26,2,41.786,-87.752,55,38,46.5,M,29,39,18, 0,-,-, ,M,M,M,0.0,29.30,29.98,10.5,26,13.4
2013-10-27,1,41.995,-87.933,54,29,41.5,-6,29,37,23, 0,0618,1653, ,0,M,0.0,0.0,29.28,30.02,6.3,23,6.6
2013-10-27,2,41.786,-87.752,55,32,43.5,M,29,38,21, 0,-,-, ,M,M,M,0.0,29.37,30.05,6.4,23,6.7
2013-10-28,1,41.995,-87.933,53,35,44.0,-3,37,41,21, 0,0619,1651, ,0,M,0.0,0.0,29.54,30.26,9.0,4,9.4
2013-10-28,2,41.786,-87.752,54,36,45.0,M,38,42,20, 0,-,-, ,M,M,M,0.0,29.60,30.26,8.8,4,10.3
2013-10-29,1,41.995,-87.933,57,42,49.5, 3,40,45,15, 0,0620,1650, ,0,M,0.0,0.0,29.49,30.25,6.1,10,7.5
2013-10-29,2,41.786,-87.752,57,43,50.0,M,39,45,15, 0,-,-,RA HZ,M,M,M,0.0,29.57,30.26,5.9,11,6.6
2013-10-30,1,41.995,-87.933,63,43,53.0, 7,52,53,12, 0,0622,1649,RA BR HZ,0,M,0.0,0.55,29.22,30.00,6.6,15,7.5
2013-10-30,2,41.786,-87.752,64,47,55.5,M,52,53,9, 0,-,-,RA BR HZ,M,M,M,1.16,29.29,30.01,5.3,14,6.2
2013-10-31,1,41.995,-87.933,64,46,55.0, 9,56,57,10, 0,0623,1647,RA BR,0,M,0.0,1.04,28.69,29.45,9.4,24,11.5
2013-10-31,2,41.786,-87.752,65,47,56.0,M,56,57,9, 0,-,-,RA BR,M,M,M,2.03,28.77,29.47,9.5,23,11.4
2014-05-01,1,41.995,-87.933,49,42,45.5,-7,38,42,19, 0,0448,1849,RA DZ BR,0,M,0.0,0.09,29.02,29.74,13.5,24,13.4
2014-05-01,2,41.786,-87.752,50,43,46.5,M,42,44,18, 0,-,-,RA DZ,M,M,M,0.09,29.10,29.76,14.1,24,14.0
2014-05-02,1,41.995,-87.933,53,46,49.5,-4,39,45,15, 0,0447,1850, ,0,M,0.0,0.0,29.03,29.77,10.2,24,11.5
2014-05-02,2,41.786,-87.752,80,47,63.5,M,43,47,M,M,-,-,RA,M,M,M,0.04,29.10,29.79,10.7,23,11.9
2014-05-03,1,41.995,-87.933,67,46,56.5, 3,37,48,8, 0,0446,1851, ,0,M,0.0,0.0,29.07,29.77,13.8,28,14.7
2014-05-03,2,41.786,-87.752,68,49,58.5,M,39,49,6, 0,-,-, ,M,M,M,0.0,29.13,29.77,13.3,28,14.1
2014-05-04,1,41.995,-87.933,58,44,51.0,-3,29,41,14, 0,0444,1852, ,0,M,0.0,0.0,29.31,30.01,4.8,3,10.0
2014-05-04,2,41.786,-87.752,61,47,54.0,M,31,43,11, 0,-,-, ,M,M,M,0.0,29.37,30.01,5.6,4,11.1
2014-05-05,1,41.995,-87.933,55,43,49.0,-6,34,42,16, 0,0443,1853,RA,0,M,0.0,0.05,29.26,29.98,12.6,5,13.1
2014-05-05,2,41.786,-87.752,59,45,52.0,M,36,44,13, 0,-,-,RA,M,M,M,0.01,29.31,29.98,12.5,5,13.8
2014-05-06,1,41.995,-87.933,63,41,52.0,-3,34,45,13, 0,0442,1855, ,0,M,0.0,0.0,29.21,29.95,12.6,7,13.7
2014-05-06,2,41.786,-87.752,63,45,54.0,M,38,47,11, 0,-,-, ,M,M,M,0.0,29.26,29.94,12.9,7,13.7
2014-05-07,1,41.995,-87.933,78,48,63.0, 8,42,50,2, 0,0441,1856, ,0,M,0.0,0.0,29.10,29.82,7.5,8,8.9
2014-05-07,2,41.786,-87.752,80,52,66.0,M,47,55,0, 1,-,-,RA,M,M,M,0.0,29.15,29.81,6.3,10,9.3
2014-05-08,1,41.995,-87.933,89,51,70.0,14,55,63,0, 5,0439,1857,RA,0,M,0.0,0.1,29.08,29.80,13.7,21,14.2
2014-05-08,2,41.786,-87.752,93,68,80.5,M,58,66,0,16,-,-, ,M,M,M,0.0,29.15,29.79,13.8,20,14.3
2014-05-09,1,41.995,-87.933,73,54,63.5, 8,52,58,1, 0,0438,1858,RA BR,0,M,0.0,1.03,29.03,29.74,13.2,24,16.0
2014-05-09,2,41.786,-87.752,76,57,66.5,M,56,61,0, 2,-,-,TSRA RA BR,M,M,M,1.43,29.10,29.73,12.4,23,15.3
2014-05-10,1,41.995,-87.933,77,47,62.0, 6,42,52,3, 0,0437,1859, ,0,M,0.0,0.0,29.19,29.91,2.9,25,6.9
2014-05-10,2,41.786,-87.752,77,52,64.5,M,44,54,0, 0,-,-, ,M,M,M,0.0,29.26,29.90,3.1,20,6.8
2014-05-11,1,41.995,-87.933,81,52,66.5,10,53,59,0, 2,0436,1860, ,0,M,0.0,0.12,29.19,29.91,7.6,16,8.9
2014-05-11,2,41.786,-87.752,85,63,74.0,M,55,61,0, 9,-,-,TSRA,M,M,M,0.41,29.26,29.90,7.8,17,10.1
2014-05-12,1,41.995,-87.933,84,64,74.0,17,64,67,0, 9,0435,1901,TS TSRA BR,0,M,0.0,2.09,29.13,29.85,6.6,19,12.0
2014-05-12,2,41.786,-87.752,86,65,75.5,M,67,70,0,11,-,-,TS RA BR,M,M,M,0.03,29.20,29.84,11.1,19,12.5
2014-05-13,1,41.995,-87.933,67,52,59.5, 2,53,56,5, 0,0434,1902,RA BR,0,M,0.0,0.12,29.29,29.98,9.5,26,12.3
2014-05-13,2,41.786,-87.752,70,54,62.0,M,55,58,3, 0,-,-,RA,M,M,M,0.14,29.35,29.97,8.1,25,10.8
2014-05-14,1,41.995,-87.933,56,44,50.0,-8,39,46,15, 0,0433,1903,RA BR,0,M,0.0,0.02,29.36,30.09,10.9,2,12.0
2014-05-14,2,41.786,-87.752,57,44,50.5,M,41,48,14, 0,-,-,RA BR,M,M,M,0.06,29.41,30.08,11.4,1,12.5
2014-05-15,1,41.995,-87.933,55,40,47.5,-10,35,41,17, 0,0432,1904,RA,0,M,0.0,0.19,29.26,30.00,10.3,1,13.6
2014-05-15,2,41.786,-87.752,57,42,49.5,M,38,43,15, 0,-,-,RA BR,M,M,M,0.26,29.32,30.00,9.2,1,13.6
2014-05-16,1,41.995,-87.933,46,37,41.5,-17,34,38,23, 0,0431,1905,RA DZ,0,M,0.0,0.1,29.33,30.05,4.9,6,8.0
2014-05-16,2,41.786,-87.752,45,41,43.0,M,37,40,22, 0,-,-,RA,M,M,M,0.08,29.39,30.06,6.6,5,9.1
2014-05-17,1,41.995,-87.933,60,39,49.5,-9,33,42,15, 0,0430,1906,BR,0,M,0.0,0.0,29.40,30.12,7.7,26,8.5
2014-05-17,2,41.786,-87.752,61,41,51.0,M,34,44,14, 0,-,-,BR,M,M,M,0.0,29.47,30.14,7.6,24,8.2
2014-05-18,1,41.995,-87.933,69,47,58.0,-2,37,48,7, 0,0429,1907, ,0,M,0.0,0.0,29.47,30.19,9.8,22,10.5
2014-05-18,2,41.786,-87.752,70,48,59.0,M,38,49,6, 0,-,-, ,M,M,M,0.0,29.54,30.20,8.5,21,9.2
2014-05-19,1,41.995,-87.933,69,45,57.0,-3,40,50,8, 0,0428,1908,RA,0,M,0.0,0.0,29.34,30.10,12.7,16,13.3
2014-05-19,2,41.786,-87.752,71,53,62.0,M,40,52,3, 0,-,-,RA,M,M,M,0.0,29.41,30.10,11.3,16,12.0
2014-05-20,1,41.995,-87.933,85,62,73.5,13,58,63,0, 9,0427,1909,TS TSRA RA BR,0,M,0.0,0.82,29.12,29.86,9.9,20,11.1
2014-05-20,2,41.786,-87.752,87,63,75.0,M,60,65,0,10,-,-,TS TSRA BR,M,M,M,0.64,29.19,29.85,10.5,20,11.9
2014-05-21,1,41.995,-87.933,86,63,74.5,14,55,63,0,10,0426,1910,RA BR HZ,0,M,0.0,0.01,29.16,29.86,4.4,31,7.5
2014-05-21,2,41.786,-87.752,89,68,78.5,M,58,66,0,14,-,-,HZ,M,M,M,0.01,29.21,29.84,4.8,30,7.9
2014-05-22,1,41.995,-87.933,70,53,61.5, 1,47,54,3, 0,0425,1911, ,0,M,0.0,0.0,29.36,30.06,4.0,5,6.8
2014-05-22,2,41.786,-87.752,69,54,61.5,M,50,56,3, 0,-,-, ,M,M,M,0.0,29.42,30.05,5.4,5,7.5
2014-05-23,1,41.995,-87.933,69,48,58.5,-2,43,51,6, 0,0425,1912, ,0,M,0.0,0.0,29.47,30.18,6.2,5,6.5
2014-05-23,2,41.786,-87.752,68,51,59.5,M,46,52,5, 0,-,-, ,M,M,M,0.0,29.52,30.17,5.1,5,6.0
2014-05-24,1,41.995,-87.933,74,47,60.5,-1,42,52,4, 0,0424,1913, ,0,M,0.0,0.0,29.44,30.18,3.9,6,5.2
2014-05-24,2,41.786,-87.752,74,50,62.0,M,45,53,3, 0,-,-, ,M,M,M,0.0,29.50,30.17,3.2,7,4.6
2014-05-25,1,41.995,-87.933,83,50,66.5, 5,46,56,0, 2,0423,1914, ,0,M,0.0,0.0,29.35,30.08,2.3,15,5.0
2014-05-25,2,41.786,-87.752,85,54,69.5,M,49,58,0, 5,-,-, ,M,M,M,0.0,29.41,30.08,1.7,15,4.5
2014-05-26,1,41.995,-87.933,87,61,74.0,12,59,65,0, 9,0422,1915, ,0,M,0.0,0.0,29.25,29.98,5.9,21,7.5
2014-05-26,2,41.786,-87.752,90,67,78.5,M,62,67,0,14,-,-,TS,M,M,M,0.08,29.31,29.97,6.3,21,7.7
2014-05-27,1,41.995,-87.933,85,58,71.5,10,61,65,0, 7,0422,1916,RA BR,0,M,0.0,0.21,29.21,29.91,5.3,25,10.0
2014-05-27,2,41.786,-87.752,85,61,73.0,M,65,68,0, 8,-,-,RA BR,M,M,M,0.5,29.26,29.90,5.3,24,9.7
2014-05-28,1,41.995,-87.933,71,56,63.5, 1,49,55,1, 0,0421,1916,RA BR,0,M,0.0,0.03,29.29,30.00,9.1,4,9.3
2014-05-28,2,41.786,-87.752,73,58,65.5,M,54,59,0, 1,-,-,RA BR HZ,M,M,M,0.68,29.35,29.99,8.3,4,9.1
2014-05-29,1,41.995,-87.933,76,54,65.0, 1,51,57,0, 0,0421,1917, ,0,M,0.0,0.0,29.38,30.09,8.4,5,9.0
2014-05-29,2,41.786,-87.752,77,57,67.0,M,55,59,0, 2,-,-, ,M,M,M,0.0,29.42,30.07,8.8,4,9.7
2014-05-30,1,41.995,-87.933,79,53,66.0, 2,49,57,0, 1,0420,1918, ,0,M,0.0,0.0,29.44,30.15,6.1,6,7.0
2014-05-30,2,41.786,-87.752,79,57,68.0,M,53,59,0, 3,-,-, ,M,M,M,0.0,29.49,30.13,7.1,7,8.0
2014-05-31,1,41.995,-87.933,88,54,71.0, 7,50,59,0, 6,0420,1919, ,0,M,0.0,0.0,29.39,30.12,5.8,12,8.0
2014-05-31,2,41.786,-87.752,89,60,74.5,M,53,62,0,10,-,-, ,M,M,M,0.0,29.45,30.10,5.1,11,7.4
2014-06-01,1,41.995,-87.933,90,63,76.5,13,59,66,0,12,0419,1920, ,0,M,0.0,0.0,29.24,29.96,12.9,18,13.0
2014-06-01,2,41.786,-87.752,92,69,80.5,M,60,68,0,16,-,-, ,M,M,M,0.0,29.31,29.95,12.0,18,12.1
2014-06-02,1,41.995,-87.933,83,68,75.5,12,62,67,0,11,0419,1920,RA,0,M,0.0,0.14,29.11,29.83,13.2,22,14.6
2014-06-02,2,41.786,-87.752,85,69,77.0,M,65,70,0,12,-,-, ,M,M,M,0.2,29.18,29.82,13.4,22,15.0
2014-06-03,1,41.995,-87.933,81,66,73.5,10,50,60,0, 9,0418,1921, ,0,M,0.0,0.0,29.18,29.89,7.2,28,9.8
2014-06-03,2,41.786,-87.752,82,70,76.0,M,53,62,0,11,-,-, ,M,M,M,0.0,29.24,29.88,3.7,29,10.5
2014-06-04,1,41.995,-87.933,70,55,62.5,-1,53,57,2, 0,0418,1922,RA BR,0,M,0.0,0.19,29.13,29.85,7.8,6,9.3
2014-06-04,2,41.786,-87.752,72,58,65.0,M,56,59,0, 0,-,-,RA BR,M,M,M,0.12,29.18,29.84,8.5,6,10.9
2014-06-05,1,41.995,-87.933,76,52,64.0,-1,42,53,1, 0,0417,1923, ,0,M,0.0,0.0,29.23,29.95,5.0,6,6.0
2014-06-05,2,41.786,-87.752,75,56,65.5,M,44,55,0, 1,-,-, ,M,M,M,0.0,29.29,29.94,6.5,6,7.8
2014-06-06,1,41.995,-87.933,81,49,65.0,-1,40,54,0, 0,0417,1923, ,0,M,0.0,0.0,29.26,29.98,3.9,11,4.9
2014-06-06,2,41.786,-87.752,82,54,68.0,M,42,55,0, 3,-,-, ,M,M,M,0.0,29.32,29.97,4.8,9,5.6
